org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodArgumentResolver.<clinit>,0.0025
jdk.internal.org.objectweb.asm.MethodWriter.computeMethodInfoSize,0.0122
org.springframework.core.type.classreading.SimpleAnnotationMetadataReadingVisitor.getSource,0.0012
org.h2.engine.SessionLocal.getDatabaseMeta,0.0031
org.springframework.beans.factory.support.RootBeanDefinition.isExternallyManagedInitMethod,0.0027
jdk.internal.module.SystemModuleFinders$SystemModuleReader.find,0.0157
java.lang.Enum.toString,0.0032
org.apache.catalina.connector.Connector.createResponse,0.0027
org.springframework.beans.factory.support.AbstractBeanDefinition.getBeanClass,0.0016
jdk.internal.loader.BootLoader.findResource,0.0000
net.bytebuddy.jar.asm.SymbolTable.get,0.0030
java.util.Formatter.toString,0.0022
org.hibernate.engine.spi.EntityKey.getPersister,0.0069
java.util.stream.ReferencePipeline.collect,0.0066
sun.nio.fs.WindowsPath.compareTo,0.0009
org.springframework.expression.spel.ast.PropertyOrFieldReference.getPropertyAccessorsToTry,0.0223
sun.nio.ch.ServerSocketChannelImpl.socket,0.0000
java.util.TreeMap.put,0.0057
net.bytebuddy.dynamic.scaffold.TypeWriter$Default.forCreation,0.0026
org.antlr.v4.runtime.dfa.DFAState.hashCode,0.0027
org.springframework.boot.loader.zip.FileChannelDataBlock.<init>,0.0009
org.hibernate.boot.model.internal.BinderHelper.convertCascadeType,0.0030
java.util.HashMap.getNode,0.0150
java.util.stream.AbstractPipeline.<init>,0.0319
java.lang.reflect.AccessibleObject.checkCanSetAccessible,0.0019
org.springframework.boot.loader.net.protocol.jar.Handler.extractRelativePath,0.0026
org.antlr.v4.runtime.atn.ParserATNSimulator.getUniqueAlt,0.0027
org.springframework.core.annotation.TypeMappedAnnotation.withNonMergedAttributes,0.0022
net.bytebuddy.implementation.bytecode.assign.primitive.VoidAwareAssigner.assign,0.0026
net.bytebuddy.implementation.MethodDelegation$ImplementationDelegate$Compiled$ForStaticCall.invoke,0.0026
org.springframework.data.repository.core.support.MethodLookups.direct,0.0033
org.springframework.beans.SimpleBeanInfoFactory.getBeanInfo,0.0012
org.springframework.context.annotation.ConfigurationClassParser$SourceClass.getAnnotationAttributes,0.0022
org.aspectj.weaver.TypeFactory.createTypeFromSignature,0.0050
java.util.concurrent.ThreadPoolExecutor.runWorker,0.0000
org.springframework.util.ClassUtils.getMostSpecificMethod,0.0141
org.springframework.boot.autoconfigure.AutoConfigurationImportSelector.asList,0.0012
org.springframework.data.mapping.model.AbstractPersistentProperty.isAssociation,0.0033
org.springframework.orm.jpa.persistenceunit.DefaultPersistenceUnitManager.applyManagedTypes,0.0031
net.bytebuddy.dynamic.scaffold.subclass.SubclassDynamicTypeBuilder.toTypeWriter,0.0103
java.util.zip.Inflater.init,0.0009
net.bytebuddy.matcher.ModifierMatcher$Mode.<init>,0.0030
sun.reflect.annotation.AnnotatedTypeFactory$AnnotatedTypeBaseImpl.<init>,0.0030
java.util.TreeMap.forEach,0.0000
com.fasterxml.jackson.databind.module.SimpleModule.addSerializer,0.0000
org.springframework.data.jpa.repository.query.HqlQueryRenderer.visitSimplePath,0.0027
org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsFromImportedResources,0.0016
org.springframework.cglib.core.MethodInfo.hashCode,0.0022
org.springframework.boot.convert.DurationStyle$Unit$$Lambda$1466/0x00000263b09f8d58.<init>,0.0027
net.bytebuddy.dynamic.scaffold.TypeInitializer$Drain$Default.<init>,0.0026
org.springframework.boot.context.properties.source.ConfigurationPropertyName.getElement,0.0028
org.h2.jdbc.JdbcConnection.getMetaData,0.0031
org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource.getPropertySource,0.0014
org.springframework.data.mapping.model.AbstractPersistentProperty.<init>,0.0033
